"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",7,14,"hd","lower","cayward","nw","nw","h","h",1,0.503876825678162,NA,NA,NA
"experimental",7,15,"hd","lower","tritical","nw","nw","h","h",1,0.698558206553571,NA,NA,NA
"experimental",7,16,"hd","lower","sunshine","w","w","g","g",1,0.597889606142417,NA,NA,NA
"experimental",7,17,"hd","lower","levels","w","w","g","g",1,0.957334984559566,NA,NA,NA
"experimental",7,18,"hd","lower","cegalia","nw","nw","h","h",1,0.637157737510279,NA,NA,NA
"experimental",7,19,"hd","lower","urgent","w","w","g","g",1,0.57841899280902,NA,NA,NA
"experimental",7,20,"hd","lower","trocess","nw","nw","h","h",1,0.754367484943941,NA,NA,NA
"experimental",7,21,"hd","lower","tipoff","w","w","g","h",0,0.683111874270253,NA,NA,NA
"experimental",7,22,"hd","lower","butler","w","w","g","g",1,0.599193301633932,NA,NA,NA
"experimental",7,23,"hd","lower","thacked","nw","nw","h","h",1,0.67056029534433,NA,NA,NA
"experimental",7,24,"hd","lower","peadgear","nw","nw","h","h",1,0.858594308025204,NA,NA,NA
"experimental",7,25,"hd","lower","vorm","nw","nw","h","h",1,0.622072721133009,NA,NA,NA
"experimental",7,26,"hd","lower","antique","w","w","g","g",1,0.619153215782717,NA,NA,NA
"experimental",7,27,"hd","lower","argue","w","w","g","g",1,0.713034389074892,NA,NA,NA
"experimental",7,28,"hd","lower","provide","w","w","g","g",1,0.578693979303353,NA,NA,NA
"experimental",7,29,"hd","lower","imprives","nw","nw","h","h",1,0.722452148213051,NA,NA,NA
"experimental",7,30,"hd","lower","rejoiced","w","w","g","g",1,0.771758041111752,NA,NA,NA
"experimental",8,1,"ld","upper","sheerio","nw","nw","h","h",1,0.635943389846943,NA,NA,NA
"experimental",8,2,"ld","upper","atsless","nw","nw","h","h",1,0.576570757548325,NA,NA,NA
"experimental",8,3,"ld","upper","railway","w","w","g","g",1,0.502996325609274,NA,NA,NA
"experimental",8,4,"ld","upper","picnic","w","w","g","g",1,0.544959385064431,NA,NA,NA
"experimental",8,5,"ld","upper","dreaded","w","w","g","g",1,0.450434061232954,NA,NA,NA
"experimental",8,6,"ld","upper","lutton","nw","nw","h","h",1,0.791016754810698,NA,NA,NA
"experimental",8,7,"ld","upper","heaviest","w","w","g","g",1,0.590482478146441,NA,NA,NA
"experimental",8,8,"ld","upper","managed","w","w","g","g",1,0.557192208943889,NA,NA,NA
"experimental",8,9,"ld","upper","corg","nw","nw","h","h",1,0.597266585100442,NA,NA,NA
"experimental",8,10,"ld","upper","boulder","w","w","g","g",1,0.611838152515702,NA,NA,NA
"experimental",8,11,"ld","upper","lancos","nw","nw","h","h",1,0.593672744114883,NA,NA,NA
"experimental",8,12,"ld","upper","airmen","w","w","g","g",1,0.856380530982278,NA,NA,NA
"experimental",8,13,"ld","upper","condensed","w","w","g","g",1,0.796352881356142,NA,NA,NA
"experimental",8,14,"ld","upper","jinds","nw","nw","h","h",1,0.60304703656584,NA,NA,NA
"experimental",8,15,"ld","upper","mortgage","w","w","g","g",1,0.545094010652974,NA,NA,NA
"experimental",8,16,"ld","upper","gewer","nw","nw","h","h",1,0.577778464416042,NA,NA,NA
"experimental",8,17,"ld","upper","rewrite","w","w","g","g",1,0.601168616209179,NA,NA,NA
"experimental",8,18,"ld","upper","aicline","nw","nw","h","h",1,0.750649884925224,NA,NA,NA
"experimental",8,19,"ld","upper","irregular","w","w","g","g",1,0.599468589993194,NA,NA,NA
